1428480,42,127
1430400,42,127
1432320,42,127
1434240,42,127
1436160,42,127
1438080,42,111
1440000,42,109
1441920,42,91
1443840,42,127
1445760,42,124
1447680,42,117
1449600,42,123
1451520,42,109
1453440,42,127
1455360,42,127
1457280,42,127
1459200,42,127
1461120,42,127
1463040,42,116
1464960,42,127
1466880,42,120
1468800,42,111
1470720,42,97
1472640,42,86
1474560,42,124
1476480,42,124
1478400,42,103
1480320,42,108
1482240,42,115
1484160,42,127
1486080,42,127
1488000,42,120
1489920,42,121
1491840,42,116
1493760,42,127
1495680,42,127
1497600,42,109
1499520,42,123
1501440,42,113
1503360,42,116
1505280,42,123
1507200,42,127
1509120,42,123
1511040,42,127
1512960,42,127
1514880,42,127
1516800,42,127
1518720,42,125
1520640,42,120
1522560,42,96
1524480,42,123
1526400,42,127
1528320,42,127
1530240,42,114
1532160,42,115
1534080,42,118
1536000,42,127
1537920,42,127
1539840,42,121
1541760,42,113
1543680,42,127
1545600,42,106
1547520,42,127
1549440,42,122
1551360,42,117
1553280,42,118
1555200,42,127
1557120,42,127
1559040,42,120
1560960,42,127
1562880,42,121
1564800,42,109
1566720,42,126
1568640,42,127
1570560,42,127
1572480,42,119
1574400,42,117
1576320,42,117
1578240,42,127
1580160,42,109
1582080,42,118
1584000,42,127
1585920,42,127
1587840,42,127
1589760,42,127
1591680,42,122
1593600,42,117
1595520,42,96
1597440,42,126
1599360,42,127
1601280,42,123
1603200,42,108
1605120,42,110
1607040,42,127
1608960,42,111
1610880,42,121
1612800,42,110
1614720,42,127
1616640,42,122
1618560,42,126
1620480,42,127
1622400,42,127
1624320,42,121
1626240,42,122
1628160,42,127
1630080,42,122
1632000,42,124
1633920,42,127
1635840,42,127
1637760,42,113
1639680,42,127
1641600,42,127
1643520,42,125
1645440,42,112
1647360,42,120
1649280,42,122
1651200,42,114
1653120,42,127
1655040,42,117
1656960,42,124
1658880,42,123
1660800,42,117
1662720,42,127
1664640,42,126
1666560,42,127
1668480,42,112
1670400,42,113
1672320,42,127
1674240,42,127
1676160,42,127
1678080,42,127
1680000,42,127
1681920,42,127
1683840,42,117
1685760,42,115
1687680,42,107
1689600,42,127
1691520,42,127
1693440,42,127
1695360,42,127
1697280,42,127
1699200,42,120
1701120,42,116
1703040,42,127
1704960,42,127
1706880,42,118
1708800,42,108
1710720,42,113
1712640,42,103
1714560,42,127
1716480,42,127
1718400,42,127
1720320,42,122
1722240,42,127
1724160,42,127
1726080,42,115
1728000,42,108
1729920,42,125
1731840,42,127
1733760,42,110
1735680,42,118
1737600,42,118
1739520,42,122
1741440,42,127
1743360,42,127
1745280,42,120
1747200,42,111
1749120,42,112
1751040,42,127
1752960,42,127
1754880,42,127
1756800,42,117
1758720,42,112
1760640,42,120
1762560,42,125
1764480,42,127
1766400,42,127
1768320,42,127
1770240,42,103
1772160,42,127
1774080,42,127
1776000,42,127
1777920,42,123
1779840,42,127
1781760,42,127
1783680,42,124
1785600,42,127
1787520,42,127
1789440,42,107
1791360,42,127
1793280,42,123
1795200,42,127
1797120,42,113
1799040,42,115
1800960,42,92
1802880,42,127
1804800,42,117
1806720,42,127
1808640,42,104
1810560,42,105
1812480,42,127
1814400,42,122
1816320,42,103
1818240,42,127
1820160,42,110
1822080,42,127
1824000,42,116
1825920,42,127
1827840,42,123
1829760,42,108
1831680,42,119
1833600,42,104
1835520,42,125
1837440,42,127
1839360,42,120
1841280,42,123
1843200,42,118
1845120,42,98
1847040,42,121
1848960,42,93
1850880,42,107
1852800,42,127
1854720,42,126
1856640,42,127
1858560,42,124
1860480,42,117
1862400,42,111
1864320,42,124
1866240,42,122
1868160,42,127
1870080,42,112
1872000,42,118
1873920,42,121
1875840,42,123
1877760,42,115
1879680,42,112
1881600,42,127
1883520,42,118
1885440,42,127
1887360,42,112
1889280,42,127
1891200,42,87
1893120,42,104
1895040,42,116
1896960,42,127
1898880,42,127
1900800,42,120
1902720,42,126
1904640,42,127
1906560,42,127
1908480,42,127
1910400,42,127
1912320,42,127
1914240,42,127
1916160,42,127
1918080,42,127
1920000,42,127
1921920,42,125
1923840,42,101
1925760,42,127
1927680,42,127
1929600,42,127
1931520,42,122
1933440,42,127
1935360,42,121
1937280,42,127
1939200,42,116
1941120,42,123
1943040,42,103
1944960,42,127
1946880,42,127
1948800,42,127
1950720,42,104
1952640,42,109
1954560,42,121
1956480,42,127
1958400,42,127
1960320,42,127
1962240,42,110
1964160,42,111
1966080,42,118
1968000,42,127
1969920,42,127
1971840,42,118
1973760,42,126
1975680,42,116
1977600,42,124
1979520,42,127
1981440,42,127
1983360,42,127
1985280,42,122
1987200,42,120
1989120,42,127
1991040,42,122
1992960,42,124
1994880,42,124
1996800,42,114
1998720,42,126
2000640,42,127
2002560,42,120
2004480,42,127
2006400,42,127
2008320,42,127
2010240,42,124
2012160,42,123
2014080,42,127
2016000,42,119
2017920,42,116
2019840,42,127
2021760,42,117
2023680,42,127
2025600,42,113
2027520,42,127
2029440,42,127
2031360,42,127
2033280,42,108
2035200,42,120
2037120,42,127
2039040,42,127
2040960,42,127
2042880,42,127
2044800,42,127
2046720,42,127
2048640,42,126
2050560,42,113
2052480,42,127
2054400,42,122
2056320,42,96
2058240,42,127
2060160,42,127
2062080,42,127
2064000,42,127
2065920,42,127
2067840,42,113
2069760,42,122
2071680,42,117
2073600,42,127
2075520,42,127
2077440,42,126
2079360,42,127
2081280,42,127
2083200,42,121
2085120,42,101
2087040,42,123
2088960,42,127
2090880,42,112
2092800,42,127
2094720,42,119
2096640,42,127
2098560,42,127
2100480,42,115
2102400,42,124
2104320,42,105
2106240,42,127
2108160,42,110
2110080,42,126
2112000,42,106
2113920,42,127
2115840,42,108
2117760,42,86
2119680,42,127
2121600,42,106
2123520,42,127
2125440,42,114
2127360,42,115
2129280,42,122
2131200,42,116
2133120,42,122
2135040,42,113
2136960,42,103
2138880,42,112
2140800,42,124
2142720,42,127
2144640,42,109
2146560,42,116
2148480,42,110
2150400,42,124
2152320,42,127
2154240,42,116
2156160,42,123
2158080,42,127
2160000,42,127
2161920,42,127
2163840,42,127
2165760,42,127
2167680,42,114
2169600,42,114
2171520,42,116
2173440,42,115
2175360,42,119
2177280,42,125
2179200,42,107
2181120,42,127
2183040,42,127
2184960,42,127
2186880,42,127
2188800,42,127
2190720,42,124
2192640,42,121
2194560,42,113
2196480,42,127
2198400,42,117
2200320,42,127
2202240,42,110
2204160,42,113
2206080,42,127
2208000,42,121
2209920,42,127
2211840,42,127
2213760,42,127
2215680,42,127
2217600,42,123
2219520,42,127
2221440,42,122
2223360,42,127
2225280,42,124
2227200,42,127
2229120,42,120
2231040,42,121
2232960,42,114
2234880,42,127
2236800,42,127
2238720,42,112
2240640,42,106
2242560,42,127
2244480,42,127
2246400,42,127
2248320,42,117
2250240,42,109
2252160,42,124
2254080,42,107
2256000,42,107
2257920,42,127
2259840,42,127
2261760,42,105
2263680,42,127
2265600,42,127
2267520,42,127
2269440,42,118
2271360,42,116
2273280,42,127
2275200,42,117
2277120,42,127
2279040,42,127
2280960,42,127
2282880,42,117
2284800,42,122
2286720,42,127
2288640,42,126
2290560,42,116
2292480,42,113
2294400,42,117
2296320,42,123
2298240,42,127
2300160,42,105
2302080,42,127
2304000,42,127
2305920,42,121
2307840,42,127
2309760,42,108
2311680,42,127
2313600,42,127
2315520,44,102
2317440,44,127
2319360,44,117
2321280,44,127
2323200,44,107
2325120,44,108
2327040,44,124
2328960,44,127
2330880,44,115
2332800,44,121
2334720,44,127
2336640,44,127
2338560,44,127
2340480,44,122
2342400,44,103
2344320,44,127
2346240,44,108
2348160,44,112
2350080,44,127
2352000,44,127
2353920,44,93
2355840,44,87
2357760,44,127
2359680,44,127
2361600,44,127
2363520,44,118
2365440,44,127
2367360,44,120
2369280,44,119
2371200,44,122
2373120,44,110
2375040,44,112
2376960,44,111
2378880,44,127
2380800,44,117
2382720,44,117
2384640,44,127
2386560,44,108
2388480,44,113
2390400,44,122
2392320,44,127
2394240,44,119
2396160,44,92
2398080,44,127
2400000,44,127
2401920,44,126
2403840,44,104
2405760,44,110
2407680,44,106
2409600,44,127
2411520,44,103
2413440,44,127
2415360,44,127
2417280,44,112
2419200,44,127
2421120,44,127
2423040,44,127
2424960,44,127
2426880,44,121
2428800,44,127
2430720,44,127
2432640,44,127
2434560,44,100
2436480,44,127
2438400,44,116
2440320,44,123
2442240,44,127
2444160,44,125
2446080,44,123
2448000,44,100
2449920,44,127
2451840,44,127
2453760,44,127
2455680,44,127
2457600,44,127
2459520,44,115
2461440,44,126
2463360,44,123
2465280,44,105
2467200,44,120
2469120,44,110
2471040,44,127
2472960,44,127
2474880,44,127
2476800,44,127
2478720,44,111
2480640,44,112
2482560,44,99
2484480,44,127
2486400,44,127
2488320,44,127
2490240,44,118
2492160,44,127
2494080,44,127
2496000,44,105
2497920,44,127
2499840,44,88
2501760,44,122
2503680,44,113
2505600,44,119
2507520,44,127
2509440,44,118
2511360,44,127
2513280,44,119
2515200,44,127
2517120,44,117
2519040,44,127
2520960,44,127
2522880,44,121
2524800,44,127
2526720,44,108
2528640,44,127
2530560,44,118
2532480,44,121
2534400,44,127
2536320,44,115
2538240,44,127
2540160,44,100
2542080,44,127
2544000,44,127
2545920,44,101
2547840,44,111
2549760,44,127
2551680,44,118
2553600,44,116
2555520,44,127
2557440,44,119
2559360,44,127
2561280,44,127
2563200,44,127
2565120,44,106
2567040,44,123
2568960,44,127
2570880,44,123
2572800,44,127
2574720,44,112
2576640,44,127
2578560,44,127
2580480,44,114
2582400,44,127
2584320,44,124
2586240,44,127
2588160,44,98
2590080,44,112
2592000,44,127
2593920,44,112
2595840,44,80
2597760,44,127
2599680,44,127
2601600,44,94
2603520,44,119
2605440,44,126
2607360,44,127
2609280,44,116
2611200,44,127
2613120,44,127
2615040,44,118
2616960,44,125
2618880,44,115
2620800,44,127
2622720,44,96
2624640,44,127
2626560,44,117
2628480,44,127
2630400,44,109
2632320,44,109
2634240,44,116
2636160,44,109
2638080,44,127
2640000,44,109
2641920,44,118
2643840,44,127
2645760,44,127
2647680,44,107
2649600,44,119
2651520,44,119
2653440,44,114
2655360,44,127
2657280,44,115
2659200,44,127
2661120,44,127
2663040,44,86
2664960,44,125
2666880,44,124
2668800,44,127
2670720,44,127
2672640,44,127
2674560,44,125
2676480,44,125
2678400,44,119
2680320,44,100
2682240,44,105
2684160,44,104
2686080,44,127
2688000,44,127
2689920,44,124
2691840,44,127
2693760,44,84
2695680,44,120
2697600,44,107
2699520,44,127
2701440,44,109
2703360,44,95
2705280,44,121
2707200,44,127
2709120,44,127
2711040,44,92
2712960,44,127
2714880,44,96
2716800,44,112
2718720,44,115
2720640,44,127
2722560,44,127
2724480,44,105
2726400,44,119
2728320,44,127
2730240,44,125
2732160,44,112
2734080,44,103
2736000,44,112
2737920,44,106
2739840,44,122
2741760,44,105
2743680,44,106
2745600,44,98
2747520,44,127
2749440,44,98
2751360,44,127
2753280,44,127
2755200,44,102
2757120,44,123
2759040,44,127
2760960,44,115
2762880,44,106
2764800,44,103
2766720,44,111
2768640,44,125
2770560,44,127
2772480,44,116
2774400,44,127
2776320,44,106
2778240,44,116
2780160,44,125
2782080,44,112
2784000,44,127
2785920,44,117
2787840,44,127
2789760,44,114
2791680,44,126
2793600,44,95
2795520,44,127
2797440,44,127
2799360,44,116
2801280,44,121
2803200,44,108
2805120,44,120
2807040,44,110
2808960,44,113
2810880,44,124
2812800,44,116
2814720,44,127
2816640,44,95
2818560,44,127
2820480,44,117
2822400,44,127
2824320,44,127
2826240,44,103
2828160,44,109
2830080,44,127
2832000,44,117
2833920,44,110
2835840,44,125
2837760,44,112
2839680,44,127
2841600,44,127
2843520,44,127
2845440,44,127
2847360,44,89
2849280,44,127
2851200,44,108
2853120,44,114
2855040,44,120
2856960,44,109
2858880,44,117
2860800,44,127
2862720,44,127
2864640,44,108
2866560,44,127
2868480,44,93
2870400,44,127
2872320,44,104
2874240,44,126
2876160,44,126
2878080,44,93
2880000,44,127
2881920,44,109
2883840,44,127
2885760,44,114
2887680,44,112
2889600,44,113
2891520,44,108
2893440,44,127
2895360,44,112
2897280,44,114
2899200,44,91
2901120,44,119
2903040,44,104
2904960,44,127
2906880,44,127
2908800,44,99
2910720,44,127
2912640,44,127
2914560,44,117
2916480,44,127
2918400,44,127
2920320,44,127
2922240,44,127
2924160,44,112
2926080,44,107
2928000,44,127
2929920,44,97
2931840,44,127
2933760,44,93
2935680,44,127
2937600,44,110
2939520,44,107
2941440,44,127
2943360,44,121
2945280,44,114
2947200,44,124
2949120,44,116
2951040,44,127
2952960,44,127
2954880,44,117
2956800,44,103
2958720,44,114
2960640,44,114
2962560,44,117
2964480,44,112
2966400,44,122
2968320,44,121
2970240,44,107
2972160,44,127
2974080,44,114
2976000,44,127
2977920,44,127
2979840,44,113
2981760,44,125
2983680,44,123
2985600,44,127
2987520,44,115
2989440,44,127
2991360,44,109
2993280,44,119
2995200,44,106
2997120,44,127
2999040,44,102
3000960,44,117
3002880,44,127
3004800,44,120
3006720,44,127
3008640,44,121
3010560,44,125
3012480,44,117
3014400,44,127
3016320,44,127
3018240,44,93
3020160,44,127
3022080,44,119
3024000,44,123
3025920,44,102
3027840,44,108
3029760,44,119
3031680,44,91
3033600,44,127
3035520,44,118
3037440,44,116
3039360,44,88
3041280,44,127
3043200,44,120
3045120,44,125
3047040,44,127
3048960,44,112
3050880,44,124
3052800,44,121
3054720,44,127
3056640,44,127
3058560,44,127
3060480,44,117
3062400,44,106
3064320,44,103
3066240,44,127
3068160,44,118
3070080,44,127
3072000,44,111
3073920,44,127
3075840,44,127
3077760,44,110
3079680,44,111
3081600,44,117
3083520,44,120
3085440,44,120
3087360,44,120
3089280,44,120
3091200,44,127
3093120,44,105
3095040,44,127
3096960,44,127
3098880,44,127
3100800,44,127
3102720,44,123
3104640,44,127
3106560,44,107
3108480,44,123
3110400,44,88
3112320,44,116
3114240,44,114
3116160,44,127
3118080,44,121
3120000,44,127
3121920,44,121
3123840,44,105
3125760,44,127
3127680,44,120
3129600,44,119
3131520,44,127
3133440,44,104
3135360,44,127
3137280,44,123
3139200,44,127
3141120,44,91
3143040,44,98
3144960,44,103
3146880,44,127
3148800,44,104
3150720,44,121
3152640,44,117
3154560,44,102
3156480,44,127
3158400,44,127
3160320,44,127
3162240,44,114
3164160,44,116
3166080,44,119
3168000,44,113
3169920,44,127
3171840,44,102
3173760,44,127
3175680,44,105
3177600,44,127
3179520,44,117
3181440,44,127
3183360,44,119
3185280,44,103
3187200,44,119
3189120,44,110
3191040,44,111
3192960,44,127
3194880,44,114
3196800,44,127
3198720,44,127
3200640,44,127
3202560,44,105
3204480,44,121
3206400,44,110
3208320,44,127
3210240,44,127
3212160,44,127
3214080,44,118
3216000,44,96
3217920,44,127
3219840,44,116
3221760,44,127
3223680,44,107
3225600,44,127
3227520,44,127
3229440,44,126
3231360,44,127
3233280,44,103
3235200,44,124
3237120,44,114
3239040,44,127
3240960,44,122
3242880,44,113
3244800,44,116
3246720,44,116
3248640,44,119
3250560,44,122
3252480,44,110
3254400,44,127
3256320,44,115
3258240,44,121
3260160,44,124
3262080,44,127
3264000,44,113
3265920,44,127
3267840,44,102
3269760,44,99
3271680,44,104
3273600,44,127
3275520,44,127
3277440,44,99
3279360,44,127
3281280,44,126
3283200,44,127
3285120,44,117
3287040,44,114
3288960,44,127
3290880,44,127
3292800,44,127
3294720,44,121
3296640,44,127
3298560,44,103
3300480,44,124
3302400,44,127
3304320,44,107
3306240,44,127
3308160,44,106
3310080,44,127
3312000,44,114
3313920,44,114
3315840,44,127
3317760,44,114
3319680,44,105
3321600,44,124
3323520,44,127
3325440,44,86
3327360,44,127
3329280,44,115
3331200,44,127
3333120,44,127
3335040,44,127
3336960,44,127
3338880,44,89
3340800,44,123
3342720,44,120
3344640,44,121
3346560,44,116
3348480,44,120
3350400,44,121
3352320,44,127
3354240,44,127
3356160,44,114
3358080,44,119
3360000,44,98
3361920,44,127
3363840,44,122
3365760,44,127
3367680,44,94
3369600,44,84
3371520,44,117
3373440,44,127
3375360,44,127
3377280,44,127
3379200,44,123
3381120,44,127
3383040,44,121
3384960,44,116
3386880,44,113
3388800,44,127
3390720,44,123
3392640,44,123
3394560,44,108
3396480,44,127
3398400,44,120
3400320,44,116
3402240,44,101
3404160,44,111
3406080,44,127
3408000,44,122
3409920,44,121
3411840,44,119
3413760,44,127
3415680,44,119
3417600,44,105
3419520,44,127
3421440,44,101
3423360,44,122
3425280,44,127
3427200,44,117
3429120,44,127
3431040,44,118
3432960,44,120
3434880,44,127
3436800,44,125
3438720,44,126
3440640,44,106
3442560,44,127
3444480,44,119
3446400,44,122
3448320,44,97
3450240,44,120
3452160,44,85
3454080,44,127
3456000,44,124
3457920,44,127
3459840,44,116
3461760,44,104
3463680,44,127
3465600,44,115
3467520,44,118
3469440,44,127
3471360,44,126
3473280,46,117
3475200,46,125
3477120,46,127
3479040,46,119
3480960,46,115
3482880,46,121
